시도,시군구,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,구조적취약성지수,노출도_점수_기여,기후위험도_점수_기여,지자체대응역량_점수_기여,인위적확산_점수_기여,축A_위험요인유형,배분갭,축B_배분적정성,정책처방
부산광역시,서구,-0.07540228806901023,1.1924198148432756,-0.25080479134948075,0.4201722529337429,0.3215962470896319,-0.018850572017252556,0.2981049537108189,-0.06270119783737019,0.10504306323343572,복합형,3.3828045501004365,과다,-
부산광역시,수영구,-0.45228358779195815,1.1924198148432756,0.022955430018580913,1.0967155282838534,0.464951796338438,-0.11307089694798954,0.2981049537108189,0.005738857504645228,0.27417888207096336,인위적확산-우세형,0.3436767648647061,적정,-
부산광역시,연제구,-0.590198491164291,1.1924198148432756,0.20799913397592265,1.16105123184971,0.49281792237615435,-0.14754962279107275,0.2981049537108189,0.05199978349398066,0.2902628079624275,인위적확산-우세형,-1.5333505702514119,적정,-
부산광역시,영도구,0.7444662271573778,1.1924198148432756,-0.43595135444837085,0.8306450473838853,0.582894933734042,0.18611655678934444,0.2981049537108189,-0.10898783861209271,0.20766126184597133,복합형,4.692667355230132,과다,-
부산광역시,중구,-1.3008698283414508,1.1924198148432756,0.6820382281501977,-0.5182582301876986,0.013832496116080936,-0.3252174570853627,0.2981049537108189,0.17050955703754941,-0.12956455754692464,인위적확산-우세형,-5.358410714321821,부족,도로변/원목유통 관리(이동경로 차단)
부산광역시,해운대구,2.145518674234347,1.1924198148432756,-0.04170813804551679,1.2467454567041107,1.1357439519340542,0.5363796685585868,0.2981049537108189,-0.010427034511379198,0.3116863641760277,노출도-우세형,-0.3762313502844483,적정,-
서울특별시,강남구,-1.3301815243811088,0.33683546253702684,0.6820382281501977,0.09162144571769215,-0.054921596994048055,-0.3325453810952772,0.08420886563425671,0.17050955703754941,0.022905361429423038,인위적확산-우세형,-5.2180323551774945,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,강동구,-1.275948433381011,0.33683546253702684,0.47906679234242505,0.5704517577031035,0.02760139480038611,-0.31898710834525273,0.08420886563425671,0.11976669808560626,0.14261293942577588,인위적확산-우세형,-3.3580932884835417,적정,-
서울특별시,강북구,-0.8509000738680607,0.33683546253702684,0.6820382281501977,-0.3758761282162366,-0.051975627849268215,-0.21272501846701516,0.08420886563425671,0.17050955703754941,-0.09396903205405915,복합형,-5.224047274376146,부족,기본 대응체계·인력 확충
서울특별시,강서구,-1.2967017080472367,0.33683546253702684,0.525942112359502,0.25545107620424223,-0.044618264236616384,-0.3241754270118092,0.08420886563425671,0.1314855280898755,0.06386276905106056,인위적확산-우세형,-3.6790957122330328,적정,-
서울특별시,관악구,-0.26782343040228435,0.33683546253702684,0.6820382281501977,0.8902498554828436,0.41032502894194595,-0.06695585760057109,0.08420886563425671,0.17050955703754941,0.2225624638707109,인위적확산-우세형,-6.167947552832941,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,광진구,-0.638228678436789,0.33683546253702684,0.6820382281501977,0.3026408089478591,0.17082145529957363,-0.15955716960919725,0.08420886563425671,0.17050955703754941,0.07566020223696478,인위적확산-우세형,-5.678942212841546,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,구로구,-1.2952409730296894,0.33683546253702684,0.6820382281501977,0.2117357218314646,-0.016157890127750086,-0.32381024325742236,0.08420886563425671,0.17050955703754941,0.05293393045786615,인위적확산-우세형,-5.297177978631888,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,금천구,-1.1678800988797444,0.33683546253702684,0.3478583277829695,0.6404679672656746,0.03932041467648165,-0.2919700247199361,0.08420886563425671,0.08696458194574237,0.16011699181641864,인위적확산-우세형,-2.043343031708569,적정,-
서울특별시,노원구,-0.3652818851847601,0.33683546253702684,0.5231645788873411,0.5854057997237029,0.27003098899082767,-0.09132047129619003,0.08420886563425671,0.13079114472183528,0.14635144993092572,인위적확산-우세형,-4.293771644912703,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,도봉구,-0.9936858017520883,0.33683546253702684,0.15658658483479024,-1.1078328022499166,-0.4020241391575469,-0.24842145043802208,0.08420886563425671,0.03914664620869756,-0.27695820056247916,복합형,0.7285731171101251,적정,-
서울특별시,동대문구,-1.2954672076118252,0.33683546253702684,0.6820382281501977,0.20761798281652744,-0.017243883527018323,-0.3238668019029563,0.08420886563425671,0.17050955703754941,0.05190449570413186,인위적확산-우세형,-5.294960656512801,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,동작구,-1.250714190961481,0.33683546253702684,0.6820382281501977,0.47921381818801145,0.06184332947843874,-0.31267854774037024,0.08420886563425671,0.17050955703754941,0.11980345454700286,인위적확산-우세형,-5.456436616543584,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,마포구,-1.332054646398151,0.33683546253702684,0.2941968158385146,0.13247879641309462,-0.1421358929023788,-0.33301366159953777,0.08420886563425671,0.07354920395962865,0.033119699103273656,인위적확산-우세형,-1.1250000748339257,적정,-
서울특별시,서대문구,-0.7859950275236507,0.33683546253702684,0.3122603621273229,1.2053394918157487,0.26711007223911193,-0.19649875688091267,0.08420886563425671,0.07806509053183072,0.3013348729539372,인위적확산-우세형,-2.1307824544970426,적정,-
서울특별시,서초구,-1.193541384632726,0.33683546253702684,0.6820382281501977,0.5560494395672466,0.09534543640543626,-0.2983853461581815,0.08420886563425671,0.17050955703754941,0.13901235989181165,인위적확산-우세형,-5.524839392080985,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,성동구,-1.3498756327859665,0.33683546253702684,0.6820382281501977,-0.34306846033714594,-0.16851760060897195,-0.3374689081964916,0.08420886563425671,0.17050955703754941,-0.08576711508428649,인위적확산-우세형,-4.98609822774637,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,성북구,-0.7443722816991111,0.33683546253702684,0.6820382281501977,0.9291578715372132,0.30091482013133164,-0.18609307042477777,0.08420886563425671,0.17050955703754941,0.2322894678843033,인위적확산-우세형,-5.944559753042306,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,송파구,-1.3007619782854938,0.33683546253702684,0.23832579640921034,0.11173655706889744,-0.1534660405675898,-0.32519049457137345,0.08420886563425671,0.059581449102302585,0.02793413926722436,인위적확산-우세형,-0.5326805728328177,적정,-
서울특별시,양천구,-1.3087812971003698,0.33683546253702684,0.5180728189976115,0.17786539736956022,-0.06900190454904283,-0.32719532427509246,0.08420886563425671,0.12951820474940287,0.044466349342390056,인위적확산-우세형,-3.5173705499032852,적정,-
서울특별시,용산구,-0.8978885170825933,0.33683546253702684,0.6820382281501977,1.059904879895803,0.2952225133751086,-0.22447212927064833,0.08420886563425671,0.17050955703754941,0.26497621997395077,인위적확산-우세형,-5.9329375114267435,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,은평구,-0.5279284665341292,0.33683546253702684,0.6820382281501977,0.6529083287528906,0.2859633882264965,-0.1319821166335323,0.08420886563425671,0.17050955703754941,0.16322708218822266,인위적확산-우세형,-5.914032734464707,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,종로구,-0.34274693073680074,0.33683546253702684,0.6820382281501977,1.2026575931351682,0.469696088271398,-0.08568673268420018,0.08420886563425671,0.17050955703754941,0.30066439828379204,인위적확산-우세형,-6.289168145125229,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,중구,-1.3065759831792134,0.33683546253702684,0.6820382281501977,-0.017182672583396844,-0.07622124126884645,-0.32664399579480335,0.08420886563425671,0.17050955703754941,-0.004295668145849211,인위적확산-우세형,-5.174543902659261,부족,도로변/원목유통 관리(이동경로 차단)
서울특별시,중랑구,-0.9290647871010647,0.33683546253702684,0.6820382281501977,0.7387894732731087,0.20714959421481713,-0.23226619677526616,0.08420886563425671,0.17050955703754941,0.18469736831827718,인위적확산-우세형,-5.753115026429829,부족,도로변/원목유통 관리(이동경로 차단)
울산광역시,남구,-0.7522564974231288,0.11161766619080475,-0.42177078898365017,1.3814963348392775,0.07977167865582581,-0.1880641243557822,0.027904416547701188,-0.10544269724591254,0.34537408370981937,인위적확산-우세형,5.595332069835092,과다,-
울산광역시,동구,1.1590609149644233,0.11161766619080475,-0.5138751269727829,1.2872265051201506,0.511007489825649,0.28976522874110583,0.027904416547701188,-0.12846878174319573,0.32180662628003764,복합형,5.637546830870765,과다,-
울산광역시,북구,0.7784628392676546,0.11161766619080475,-0.5640555598269638,1.2869118159821946,0.4032341904034225,0.19461570981691365,0.027904416547701188,-0.14101388995674094,0.32172795399554865,인위적확산-우세형,6.359885611358912,과다,-
울산광역시,울주군,0.7925685905555956,0.11161766619080475,-0.4860526060956461,1.1755331834808447,0.39841670853289973,0.1981421476388989,0.027904416547701188,-0.12151315152391153,0.29388329587021117,복합형,5.5828993382285494,과다,-
울산광역시,중구,0.8461859330645517,0.11161766619080475,-0.5720055172261553,1.7891936748350954,0.5437479392160741,0.21154648326613792,0.027904416547701188,-0.14300137930653883,0.44729841870877385,인위적확산-우세형,6.142936208961386,과다,-
인천광역시,강화군,-1.3091757213008763,-1.0339570312603585,-0.2825440480571406,-1.178271126166458,-0.9509869816962083,-0.3272939303252191,-0.25848925781508963,-0.07063601201428515,-0.2945677815416145,복합형,6.284984321489059,과다,-
인천광역시,계양구,-1.280478397240741,-0.437640738345558,-0.39168217902892116,-0.4189952465420448,-0.6321991402893162,-0.32011959931018524,-0.1094101845863895,-0.09792054475723029,-0.1047488116355112,인위적확산-우세형,6.730710606225098,과다,-
인천광역시,남동구,-1.2600474464276965,-0.437640738345558,-0.3111483121022636,0.6939174928267676,-0.3287297510121876,-0.3150118616069241,-0.1094101845863895,-0.0777870780255659,0.1734793732066919,인위적확산-우세형,5.303882077231947,과다,-
인천광역시,미추홀구,-1.2877441490020622,-0.49679884273439007,0.6761761626966518,0.1076164631049538,-0.2501875914837116,-0.32193603725051556,-0.12419971068359752,0.16904404067416295,0.02690411577623845,인위적확산-우세형,-4.822341104080986,부족,도로변/원목유통 관리(이동경로 차단)
인천광역시,부평구,-1.2541563243509286,-0.437640738345558,0.34872546214643635,0.5023075374460859,-0.2101910157759911,-0.31353908108773215,-0.1094101845863895,0.08718136553660909,0.12557688436152148,인위적확산-우세형,-1.5161098965656503,적정,-
인천광역시,서구,-1.305909912095,-0.437640738345558,-0.0048051284685170685,-0.6760260894410851,-0.60609546708754,-0.32647747802375,-0.1094101845863895,-0.0012012821171292671,-0.16900652236027128,인위적확산-우세형,2.7960419552981532,적정,-
인천광역시,연수구,-1.2961146340338419,-0.437640738345558,-0.4038426843629028,0.511657834757039,-0.4064850554963159,-0.32402865850846047,-0.1094101845863895,-0.1009606710907257,0.12791445868925974,인위적확산-우세형,6.394791215757596,과다,-
인천광역시,옹진군,1.7131151335677555,-0.8525247404640351,0.6857265024562046,0.4971108543492531,0.5108569374772944,0.42827878339193887,-0.2131311851160088,0.17143162561405115,0.12427771358731328,노출도-우세형,-6.37132549377464,부족,예찰·모니터링 인프라 확충
인천광역시,중구,-0.6924307656370923,-0.437640738345558,0.1626640760464523,0.9588711387710572,-0.0021340722912851864,-0.17310769140927307,-0.1094101845863895,0.040666019011613076,0.2397177846927643,인위적확산-우세형,-0.15720854011717122,적정,-
전라남도,강진군,-0.3103053516722844,0.35002646370593943,0.6820382281501977,-0.5672567098354292,0.03862565758710583,-0.0775763379180711,0.08750661592648486,0.17050955703754941,-0.1418141774588573,복합형,-5.409032039800261,부족,기본 대응체계·인력 확충
전라남도,고흥군,0.4998016063750632,-0.02377139688645587,0.11342225832432996,0.6525705693219043,0.3105057592837104,0.1249504015937658,-0.005942849221613968,0.02835556458108249,0.16314264233047607,복합형,-0.2469042128557204,적정,-
전라남도,곡성군,1.2849005000861016,0.0670273015457405,0.47014467373941343,-0.29552825533124855,0.38163605501000175,0.3212251250215254,0.016756825386435126,0.11753616843485336,-0.07388206383281214,노출도-우세형,-4.019033091377867,부족,예찰·모니터링 인프라 확충
전라남도,광양시,-0.004411844212625177,0.8586986799776825,-0.3703297585242134,0.4797052637816584,0.2409155852556256,-0.0011029610531562942,0.2146746699944206,-0.09258243963105335,0.1199263159454146,복합형,4.737142085105905,과다,-
전라남도,구례군,0.703621665563695,-0.0835356974363498,0.6820382281501977,-0.16159918216982191,0.28513125352693025,0.17590541639092375,-0.02088392435908745,0.17050955703754941,-0.04039979554245548,노출도-우세형,-5.912333727199422,부족,예찰·모니터링 인프라 확충
전라남도,나주시,-0.38210034934945725,0.6427738718246584,0.6820382281501977,-0.733335535695697,0.052344053732425434,-0.09552508733736431,0.1606934679561646,0.17050955703754941,-0.18333388392392425,복합형,-5.4370415131837175,부족,기본 대응체계·인력 확충
전라남도,담양군,0.22409837136479596,0.0670273015457405,0.6820382281501977,0.10161303994581274,0.26869423525163666,0.05602459284119899,0.016756825386435126,0.17050955703754941,0.025403259986453184,복합형,-5.8787735193581945,부족,기본 대응체계·인력 확충
전라남도,목포시,-0.4215691593243321,-0.0328839930507678,0.6820382281501977,-0.49958131251217086,-0.06799905918426831,-0.10539228983108302,-0.00822099826269195,0.17050955703754941,-0.12489532812804272,복합형,-5.191331505802686,부족,기본 대응체계·인력 확충
전라남도,무안군,-0.30939896109439763,-0.0328839930507678,-0.08411216686509826,0.5706236550023079,0.03605713349801106,-0.07734974027359941,-0.00822099826269195,-0.021028041716274565,0.14265591375057698,인위적확산-우세형,2.297379749861852,적정,-
전라남도,보성군,0.05190500197439272,0.40906493854409004,-0.27990845289836114,-0.5391951125612818,-0.08953340623529005,0.01297625049359818,0.10226623463602251,-0.06997711322459028,-0.13479877814032046,노출도-우세형,4.500450820580348,과다,-
전라남도,순천시,0.4962911940268266,-0.21516028037428292,0.23630806442092203,-0.1997174388555721,0.0794303848044734,0.12407279850670665,-0.05379007009357073,0.05907701610523051,-0.04992935971389303,노출도-우세형,-1.0204230089342614,적정,-
전라남도,신안군,0.7306816517840334,-0.0328839930507678,0.5861775406035199,0.8812155365449036,0.5412976839704223,0.18267041294600836,-0.00822099826269195,0.14654438515087997,0.2203038841362259,복합형,-5.457893431412281,부족,기본 대응체계·인력 확충
전라남도,여수시,0.8339779347431006,0.7665874455019503,0.35507553696216143,1.005793383030424,0.740358575059409,0.20849448368577514,0.1916468613754876,0.08876888424054036,0.251448345757606,복합형,-3.6060580778462605,적정,-
전라남도,영광군,0.29610444135695607,-0.15855573371535508,0.6820382281501977,0.6265255904621659,0.3615281315634911,0.07402611033923902,-0.03963893342883877,0.17050955703754941,0.15663139761554148,복합형,-6.068316707955832,부족,기본 대응체계·인력 확충
전라남도,영암군,-0.6694194519945772,0.35002646370593943,0.6820382281501977,-0.41544447168502385,-0.01319980795586599,-0.1673548629986443,0.08750661592648486,0.17050955703754941,-0.10386111792125596,복합형,-5.303217629548932,부족,기본 대응체계·인력 확충
전라남도,완도군,1.6883700674372972,0.5500122273917194,0.6820382281501977,0.7565529202457296,0.9192433608062359,0.4220925168593243,0.13750305684792985,0.17050955703754941,0.1891382300614324,노출도-우세형,-7.207029258865249,부족,예찰·모니터링 인프라 확충
전라남도,장성군,0.303817605277097,-0.18525757517151853,-0.1722354400652215,-0.425751511882281,-0.11985673046048101,0.07595440131927425,-0.04631439379287963,-0.04305886001630538,-0.10643787797057025,노출도-우세형,3.479899469431164,과다,-
전라남도,장흥군,-0.046801213806687385,0.070580790027657,0.6820382281501977,-1.1526628064932776,-0.11171125053052762,-0.011700303451671846,0.01764519750691425,0.17050955703754941,-0.2881657016233194,노출도-우세형,-5.1020823365065135,부족,예찰·모니터링 인프라 확충
전라남도,진도군,0.687720511691012,-0.09077733753008162,0.6820382281501977,0.5331328664893114,0.4530285672001098,0.171930127922753,-0.022694334382520404,0.17050955703754941,0.13328321662232784,복합형,-6.255137309241129,부족,기본 대응체계·인력 확충
전라남도,함평군,-0.06306522053389445,-0.15855573371535508,0.6820382281501977,0.060804830868627396,0.13030552619239386,-0.015766305133473612,-0.03963893342883877,0.17050955703754941,0.015201207717156849,복합형,-5.596218997539099,부족,기본 대응체계·인력 확충
전라남도,해남군,-0.02752794670086932,-0.40313938405095323,0.6820382281501977,0.21988912230959157,0.11781500492699165,-0.00688198667521733,-0.10078484601273831,0.17050955703754941,0.05497228057739789,복합형,-5.57071653214717,부족,기본 대응체계·인력 확충
전라남도,화순군,0.5560746697387247,0.6427738718246584,0.5750166074881377,-0.14463397456459468,0.4073077936217315,0.13901866743468116,0.1606934679561646,0.1437541518720344,-0.03615849364114867,노출도-우세형,-5.070514993320271,부족,예찰·모니터링 인프라 확충
전북특별자치도,고창군,0.3525608373673268,-0.18525757517151853,0.6820382281501977,-0.003310749292794087,0.21150768526330296,0.0881402093418317,-0.04631439379287963,0.17050955703754941,-0.0008276873231985218,복합형,-5.76201313914885,부족,기본 대응체계·인력 확충
전북특별자치도,군산시,-0.7955290185604982,-0.15946624861435577,-0.46308469907634303,-0.8258834654845897,-0.5609908579339465,-0.19888225464012455,-0.03986656215358894,-0.11577117476908576,-0.20647086637114742,복합형,7.31117887309524,과다,-
전북특별자치도,김제시,-0.9286368949850367,-0.010138566898566867,-0.27419316376165076,-0.7127865041020668,-0.48143878243683025,-0.23215922374625916,-0.0025346417246417167,-0.06854829094041269,-0.1781966260255167,복합형,5.252358985222956,과다,-
전북특별자치도,남원시,1.4248304752241856,-0.0835356974363498,0.4360080818769276,-0.3928652563176329,0.3461094008367826,0.3562076188060464,-0.02088392435908745,0.1090020204692319,-0.09821631407940823,노출도-우세형,-3.610456084549304,적정,-
전북특별자치도,무주군,-0.26203185817542435,-0.4607784356658586,0.6820382281501977,-0.3277607669031194,-0.0921332081485512,-0.06550796454385609,-0.11519460891646464,0.17050955703754941,-0.08194019172577985,복합형,-5.142055716134076,부족,기본 대응체계·인력 확충
전북특별자치도,부안군,0.016052250946036874,-0.010138566898566867,0.42363197918772544,0.43016392938413445,0.2149273981548325,0.004013062736509219,-0.0025346417246417167,0.10590799479693136,0.10754098234603361,복합형,-3.220000512203384,적정,-
전북특별자치도,순창군,0.5472106495100625,0.0670273015457405,-0.2601078926378327,0.21454082173867742,0.14216772003916192,0.13680266237751562,0.016756825386435126,-0.06502697315945817,0.053635205434669354,복합형,0.4661170481986394,적정,-
전북특별자치도,완주군,-0.7199125395336274,0.383590519619378,0.5510237799807104,-0.7210167813573966,-0.12657875532273388,-0.17997813488340686,0.0958976299048445,0.1377559449951776,-0.18025419533934914,복합형,-3.7847937958080697,적정,-
전북특별자치도,익산시,-0.9091613154733905,-0.15946624861435577,-0.27243265840464387,-1.0196644892671844,-0.5901811779398937,-0.22729032886834763,-0.03986656215358894,-0.06810816460116097,-0.2549161223167961,복합형,5.4570278024112016,과다,-
전북특별자치도,임실군,0.3053378953055233,-0.5699506122015179,-0.23925337855797627,-0.6168466404971643,-0.28017818398778377,0.07633447382638082,-0.14248765305037947,-0.059813344639494066,-0.15421166012429108,노출도-우세형,4.489942651147947,과다,-
전북특별자치도,장수군,-0.12226953080193981,-0.7081782097964838,0.6820382281501977,-0.7192292428363913,-0.21690968882115433,-0.030567382700484952,-0.17704455244912096,0.17050955703754941,-0.17980731070909783,노출도-우세형,-4.887293900156558,부족,예찰·모니터링 인프라 확충
전북특별자치도,전주시,-1.110577450292473,0.38359051961937785,-0.44970983282066596,-2.3417081566934645,-0.8796012300468065,-0.27764436257311825,0.09589762990484446,-0.11242745820516649,-0.5854270391733661,노출도-우세형,7.821230078666331,과다,-
전북특별자치도,정읍시,0.1173351738292344,-0.07466669528527238,-0.16888847154640382,0.11308028197236358,-0.0032849277575195553,0.0293337934573086,-0.018666673821318095,-0.042222117886600956,0.028270070493090896,복합형,3.2213501569174063,과다,-
전북특별자치도,진안군,-0.6172904994434094,-0.7081782097964838,0.6820382281501977,-1.01331743594726,-0.4141869792592389,-0.15432262486085235,-0.17704455244912096,0.17050955703754941,-0.253329358986815,복합형,-4.484503883222174,부족,기본 대응체계·인력 확충
충청남도,계룡시,-0.1363511339179141,0.3206501425828862,-0.27026253723155036,-1.0539939413652324,-0.28498936748295267,-0.03408778347947852,0.08016253564572155,-0.06756563430788759,-0.2634984853413081,노출도-우세형,4.807968645707009,과다,-
충청남도,공주시,-0.4093427164990231,-0.06891577646498642,-0.17784788081376512,-1.034311045962578,-0.4226043549350882,-0.10233567912475577,-0.017228944116246606,-0.04446197020344128,-0.2585777614906445,노출도-우세형,4.1225037536661695,과다,-
충청남도,금산군,-0.3914526102875436,-0.4607784356658586,-0.27032981267691897,-0.6321911964579768,-0.43868801377207456,-0.0978631525718859,-0.11519460891646464,-0.06758245316922974,-0.1580477991144942,복합형,5.1215243667517285,과다,-
충청남도,논산시,-0.7787789669104197,-0.11057675039428883,-0.3656148627494675,-1.0985137873710824,-0.5883710918563145,-0.19469474172760493,-0.027644187598572206,-0.09140371568736687,-0.2746284468427706,복합형,6.38753897987482,과다,-
충청남도,당진시,-0.49994713933968565,-0.5632324632246773,0.4027721390525037,-0.5550002494999936,-0.3038519282529632,-0.12498678483492141,-0.14080811580616934,0.10069303476312592,-0.1387500623749984,복합형,-1.9581905606315142,적정,-
충청남도,보령시,0.609050020010646,-0.565155688042139,-0.16279296457111292,-0.20653007537556164,-0.08135717699454188,0.1522625050026615,-0.14128892201053475,-0.04069824114277823,-0.05163251884389041,노출도-우세형,3.316256416079659,과다,-
충청남도,부여군,-0.4480362739592441,-0.11057675039428883,-0.3957691678651476,-0.9467716797339857,-0.47528846798816654,-0.11200906848981103,-0.027644187598572206,-0.0989422919662869,-0.23669291993349642,복합형,6.456131957371393,과다,-
충청남도,서산시,0.1909408391076298,-0.5632324632246773,-0.08627998390925605,0.40298221759316605,-0.013897347608284366,0.04773520977690745,-0.14080811580616934,-0.021569995977314012,0.10074555439829151,복합형,2.410157129339222,적정,-
충청남도,서천군,0.15031635882845829,-0.15946624861435577,-0.27324333218031716,-0.29636165762014977,-0.1446887198965911,0.03757908970711457,-0.03986656215358894,-0.06831083304507929,-0.07409041440503744,복합형,4.535788866003971,과다,-
충청남도,아산시,-0.7735695956452239,-0.7747012358629445,0.5629527326651078,-1.0287916967679445,-0.5035274489027511,-0.19339239891130597,-0.19367530896573612,0.14073818316627695,-0.2571979241919861,복합형,-3.132336597883236,적정,-
충청남도,예산군,-0.2882150618062364,-0.38129992729488965,-0.35223120640372224,-0.5898568286487063,-0.40290075603838865,-0.0720537654515591,-0.09532498182372241,-0.08805780160093056,-0.14746420716217656,복합형,5.868486759482928,과다,-
충청남도,천안시,-0.9272344707440591,-0.7747012358629441,-0.15245020473679727,-1.5837666495106042,-0.8595381402136012,-0.23180861768601477,-0.19367530896573604,-0.03811255118419932,-0.39594166237765105,노출도-우세형,4.805428329255573,과다,-
충청남도,청양군,0.37017454841479464,-0.11057675039428883,-0.38492361195097136,-0.7650921406277235,-0.22260448863954727,0.09254363710369866,-0.027644187598572206,-0.09623090298774284,-0.19127303515693087,노출도-우세형,5.830522573822022,과다,-
충청남도,태안군,1.2670789333262256,-0.5632324632246773,-0.0015729166360988016,0.02474839129275047,0.18175548618954995,0.3167697333315564,-0.14080811580616934,-0.0003932291590247004,0.006187097823187618,노출도-우세형,1.13756303923667,적정,-
충청남도,홍성군,0.029699138443844045,-0.38129992729488965,0.27605666840014725,0.1441990284339894,0.01716372699577275,0.007424784610961011,-0.09532498182372241,0.06901416710003681,0.03604975710849735,복합형,-1.2522045394368808,적정,-
충청북도,괴산군,0.45311302356068933,-0.3769252711088005,-1.1812324667161045,-0.5582727841111419,-0.41582937459383934,0.11327825589017233,-0.09423131777720012,-0.2953081166790261,-0.13956819602778547,노출도-우세형,-5.432231661846937,부족,예찰·모니터링 인프라 확충
충청북도,단양군,0.7585035402586184,-0.7626555572808179,-1.9387483207741587,0.3976432101972631,-0.3863142818997738,0.1896258850646546,-0.19066388932020448,-0.4846870801935397,0.09941080254931578,복합형,2.1129933100527554,적정,-
충청북도,보은군,0.05661969810749192,-0.5343127980115224,-1.1812324667161045,-0.6486654636587397,-0.5768977575697186,0.01415492452687298,-0.1335781995028806,-0.2953081166790261,-0.16216636591468492,노출도-우세형,-5.103371018219992,부족,예찰·모니터링 인프라 확충
충청북도,영동군,-0.14353802824493503,-0.9582908460724537,-1.8925680263545341,-1.0663055263154533,-1.015175606746844,-0.03588450706123376,-0.23957271151811343,-0.47314200658863353,-0.2665763815788633,노출도-우세형,2.9301812770391287,적정,-
충청북도,옥천군,-0.7015033555670592,-0.5343127980115224,-1.3158124234638982,-1.4782660711432536,-1.0074736620464335,-0.1753758388917648,-0.1335781995028806,-0.32895310586597454,-0.3695665177858134,노출도-우세형,-2.8654371173137436,적정,-
충청북도,음성군,-0.8026973144554045,-0.3769252711088005,-1.1812324667161045,-0.7193034185060152,-0.7700396176965811,-0.20067432861385112,-0.09423131777720012,-0.2953081166790261,-0.1798258546265038,복합형,-4.709024497449759,부족,기본 대응체계·인력 확충
충청북도,제천시,0.36833936541899476,-0.9554773178828452,-1.1812324667161045,-0.4742804020018796,-0.5606627052954586,0.09208484135474869,-0.2388693294707113,-0.2953081166790261,-0.1185701005004699,노출도-우세형,-5.136518862890599,부족,예찰·모니터링 인프라 확충
충청북도,증평군,-0.8229522633762615,0.3493465174492607,-1.1812324667161045,-0.8974728863865317,-0.6380777747574092,-0.20573806584406537,0.08733662936231518,-0.2953081166790261,-0.22436822159663292,복합형,-4.978456994389105,부족,기본 대응체계·인력 확충
충청북도,진천군,-0.6996941479676426,-0.7747012358629445,-1.8473091537381936,-1.1275819886987688,-1.1123216315668873,-0.17492353699191066,-0.19367530896573612,-0.4618272884345484,-0.2818954971746922,복합형,2.6907677715108234,적정,-
충청북도,청주시,-0.8424969834754811,0.3493465174492607,-2.0678082318037836,-0.9949261665496625,-0.8889712160949167,-0.21062424586887027,0.08733662936231518,-0.5169520579509459,-0.24873154163741562,복합형,4.438373110694584,과다,-
충청북도,충주시,-0.48484220184197135,-0.3769252711088005,-1.3185699832344315,-1.2310912266879395,-0.8528571707182858,-0.12121055046049284,-0.09423131777720012,-0.3296424958086079,-0.30777280667198487,노출도-우세형,-3.190888816137897,적정,-
